1.091823741800000080e+00 3.380431086599999801e-01 1.013250000000000000e+05 1.073660207800000080e+03 1.925424168900000067e-04 1.269787249600000073e-08 3.814587503899999699e-08 2.081606503100000005e-01 1.801674511700000115e-07 7.017707753200000398e-03 4.220906340100000101e-05 9.516968721200000272e-05 1.100044140899999923e-21 1.652583010400000082e-16 4.589136486799999986e-11 6.548762304699999620e-12 1.431547629800000062e-05 4.902375757699999753e-02 4.562555200499999672e-03 1.278328251899999953e-04 1.438365239499999925e-08 2.754565590899999989e-03 3.001682717400000147e-10 2.646897733499999896e-07 1.236652006299999887e-04 3.018679099799999839e-15 5.036667087800000096e-07 2.699647221900000161e-10 3.901699568900000143e-04 1.224794324300000077e-07 1.073764999999999963e-03 4.670075413200000226e-11 1.411155751900000029e-05 8.909251907800000353e-11 1.899360341799999961e-19 4.333225763899999714e-17 4.779413790500000233e-18 6.439576581399999863e-17 1.822765731500000069e-13 5.274414921200000252e-14 1.433010673599999899e-13 1.300350166499999989e-09 9.759950387500000386e-17 4.222733789899999643e-24 1.112189653900000024e-15 8.954313664499999546e-21 4.177330887300000371e-18 1.239992798800000081e-18 4.338419436300000077e-20 7.861927495300000346e-17 6.139555132499999538e-19 7.137587855300000506e-01 1.264481895700000046e-02 3.505276762699999781e-10 2.163837385299999928e-06 8.328415422799999693e-09 6.709184484900000202e-08
1.096573741799999890e+00 3.380431086599999801e-01 1.013250000000000000e+05 1.108669288999999935e+03 3.036263285599999904e-04 3.313548223699999735e-08 1.007136354699999979e-07 2.031442629699999891e-01 4.887524961999999709e-07 1.035917211299999981e-02 7.246903418800000607e-05 1.439880561800000011e-04 3.611235457700000043e-20 2.046513373299999998e-15 2.132739594800000057e-10 2.966147371900000116e-11 2.466083365199999911e-05 4.658582764699999851e-02 7.229636875699999715e-03 2.557073770100000247e-04 4.690895461000000029e-08 3.362439572699999889e-03 1.054379449400000058e-09 6.123599017700000358e-07 1.743165226099999967e-04 2.572625396900000083e-14 1.184740772799999908e-06 1.324149796699999922e-09 6.421120486599999873e-04 3.878076671700000259e-07 1.256488003300000079e-03 3.181765042600000094e-10 3.347094615900000111e-05 3.164024457799999852e-10 2.803424078199999818e-18 2.934188550299999880e-16 3.479627442100000036e-17 3.862158645300000228e-16 5.185246285799999672e-13 2.148705549299999967e-13 3.979992860899999772e-13 1.866272967299999973e-09 6.231550970800000490e-16 1.093919109900000095e-22 8.471951854299999936e-15 1.591278047000000089e-19 4.765191035599999930e-17 1.300010745199999953e-17 4.919774587699999649e-19 3.475880073399999847e-16 2.558015212299999969e-18 7.137587851700000208e-01 1.264481895700000046e-02 8.751892563199999782e-10 5.078029091199999819e-06 2.842493673299999939e-08 2.506722899800000196e-07
1.098761241799999899e+00 3.380431086599999801e-01 1.013250000000000000e+05 1.154247971799999959e+03 4.548517403099999745e-04 8.100391806099999978e-08 2.571386789799999746e-07 1.966533726499999912e-01 1.235736811800000065e-06 1.473497206300000001e-02 1.126064394500000021e-04 1.715035405799999948e-04 9.983114561599999434e-19 2.264146688700000108e-14 9.377546401400000950e-10 1.260023172199999972e-10 4.308387151900000068e-05 4.353330431900000186e-02 1.087703310499999951e-02 4.824057499499999823e-04 1.394841915899999903e-07 3.827592809499999905e-03 3.453059244299999971e-09 1.234567489899999949e-06 2.287579815399999996e-04 2.096008850399999901e-13 2.690830747500000132e-06 6.015706311600000160e-09 9.836013855300000316e-04 1.089881894200000047e-06 1.401451339599999986e-03 1.913549799899999874e-09 7.357020896299999529e-05 1.087848636600000095e-09 3.935261419900000307e-17 1.832486782299999809e-15 2.354764999100000145e-16 2.192281114900000042e-15 1.405533763900000078e-12 8.529857350400000443e-13 1.026621466600000029e-12 2.761305715200000164e-09 3.616808252800000266e-15 2.758321649900000078e-21 6.396626289699999835e-14 2.641022071400000148e-18 4.750109044599999957e-16 1.281293703499999955e-16 5.608720625299999989e-18 1.637882897899999981e-15 1.720151924000000084e-17 7.137587845999999736e-01 1.264481895700000046e-02 2.258747311599999838e-09 1.063641418900000004e-05 8.035669718000000257e-08 8.252680251999999503e-07
1.099823741800000088e+00 3.380431086599999801e-01 1.013250000000000000e+05 1.212147996100000000e+03 6.542238687099999860e-04 1.905507162800000010e-07 6.471968632600000200e-07 1.884509701400000070e-01 2.940461019400000084e-06 2.033276312799999971e-02 1.585656527100000053e-04 1.563494145199999935e-04 2.504364419599999981e-17 2.342914134600000118e-13 3.968859910799999970e-09 5.102939474300000058e-10 7.682641321400000345e-05 3.976228776400000248e-02 1.565875251600000115e-02 8.693383146899999600e-04 3.812668379300000227e-07 4.073069768099999745e-03 1.069300621100000050e-08 2.197318949199999868e-06 2.773356169799999949e-04 1.695700126199999968e-12 6.106111558399999949e-06 2.584265721400000054e-08 1.423918883500000085e-03 2.731328847199999871e-06 1.512457200799999929e-03 1.048938299000000031e-08 1.518180149900000069e-04 3.748962396100000356e-09 5.398257266300000351e-16 1.088972296500000004e-14 1.526402970300000027e-15 1.218576197499999987e-14 3.721720208200000278e-12 3.418261368099999818e-12 2.491639255799999861e-12 4.304460616499999595e-09 1.970598035099999945e-14 7.117109540799999591e-20 4.973897507400000180e-13 4.187203643400000032e-17 4.316248967299999765e-15 1.228513296800000052e-15 6.664940402100000448e-17 8.380762265099999672e-15 1.670576704799999920e-16 7.137587836100000027e-01 1.264481895700000046e-02 6.120230054499999931e-09 1.981851703899999888e-05 1.944341146100000108e-07 2.447863137700000205e-06
1.100354991799999960e+00 3.380431086599999801e-01 1.013250000000000000e+05 1.282602688700000044e+03 9.058932086399999794e-04 4.428389313199999951e-07 1.623272364599999920e-06 1.784735686299999957e-01 6.671772782799999708e-06 2.718453328799999916e-02 2.026655500900000116e-04 1.094437057200000051e-04 6.116224606400000101e-16 2.364977017700000015e-12 1.640452585500000130e-08 1.999862551800000170e-09 1.394965154899999909e-04 3.525548222000000204e-02 2.158787793299999855e-02 1.491807516599999916e-03 9.615431641499999088e-07 4.035012978200000315e-03 3.133546581000000010e-08 3.513105225799999835e-06 3.051380344699999793e-04 1.386121084700000065e-11 1.419953944699999979e-05 1.059171893800000026e-07 1.954342106600000066e-03 6.084414015399999714e-06 1.585672948400000020e-03 5.332971040899999846e-08 2.931594840600000129e-04 1.301136586199999997e-08 7.397177147999999911e-15 6.276010429599999476e-14 9.571469937499999720e-15 6.609088184999999652e-14 9.825115923200000575e-12 1.429389219799999951e-11 5.749522348900000101e-12 7.076443637100000002e-09 1.026043147799999958e-13 1.902560006900000004e-18 4.002017104300000154e-12 6.562043133000000215e-16 3.719062794699999924e-14 1.162252319700000023e-14 8.137763884399999905e-16 4.926167064299999889e-14 1.981831122399999944e-15 7.137587818299999665e-01 1.264481895700000046e-02 1.649426576500000042e-08 3.163807000100000283e-05 4.213420441399999772e-07 6.503573554299999876e-06
1.100612804300000080e+00 3.380431086599999801e-01 1.013250000000000000e+05 1.360753047400000014e+03 1.195064892200000100e-03 1.027803015400000043e-06 4.001533317299999781e-06 1.673405998499999936e-01 1.460835741699999977e-05 3.482016155499999960e-02 2.365116915299999970e-04 6.436227712399999492e-05 1.471197312400000061e-14 2.332854380500000110e-11 6.576965834899999697e-08 7.576593117400000558e-09 2.522978087299999742e-04 3.031396717800000085e-02 2.823358043400000031e-02 2.377765391000000172e-03 2.212834948599999969e-06 3.706852180400000123e-03 8.501265419199999939e-08 5.166706675400000069e-06 2.997338001800000035e-04 1.085559301399999962e-10 3.324060913200000122e-05 4.018497541299999924e-07 2.510478504700000123e-03 1.203414210500000028e-05 1.601028723700000100e-03 2.456111572100000101e-07 5.139973838500000490e-04 4.314574738899999694e-08 9.741352968399999844e-14 3.390818559199999866e-13 5.512017445499999730e-14 3.207616442800000015e-13 2.580191255800000108e-11 6.211402379300000556e-11 1.250904869599999927e-11 1.166543685699999941e-08 4.908605402199999721e-13 4.873333539999999780e-17 3.130496199500000286e-11 9.997076159599999630e-15 3.059723133299999937e-13 1.032654892999999994e-13 9.183543878499999351e-15 3.295739647199999837e-13 2.456395024400000153e-14 7.137587788500000530e-01 1.264481895700000046e-02 4.095504822500000268e-08 4.096191926500000069e-05 8.529606351399999976e-07 1.499179843499999970e-05
1.100729991799999974e+00 3.380431086599999801e-01 1.013250000000000000e+05 1.436665541500000018e+03 1.482549502599999919e-03 2.268044936300000102e-06 9.059269743600000723e-06 1.564148445599999881e-01 2.992552645500000166e-05 4.226382007699999721e-02 2.549674382199999876e-04 3.642508725899999754e-05 2.837936451600000144e-13 1.934468298900000039e-10 2.327849124099999997e-07 2.553334412600000048e-08 4.276632327400000169e-04 2.557544536899999943e-02 3.471964494399999712e-02 3.435878635299999956e-03 4.447527914100000305e-06 3.208306346700000051e-03 2.017117364099999935e-07 6.955395663800000148e-06 2.662656461200000181e-04 6.910172166799999566e-10 7.226828185699999947e-05 1.281725097900000067e-06 2.967256460699999997e-03 2.067236728000000038e-05 1.533832966300000033e-03 9.329504652600000377e-07 7.882411427800000260e-04 1.234193911700000060e-07 1.017144946499999986e-12 1.503599933500000066e-12 2.532596712500000054e-13 1.212303926799999981e-12 6.323031276499999526e-11 2.564587010899999959e-10 2.505000519300000008e-11 1.780416628000000054e-08 1.886911626800000158e-12 9.499938596299999542e-16 2.046051649900000058e-10 1.210294933199999994e-13 2.102565701799999880e-12 7.577715156800000162e-13 8.028524577999999874e-14 2.124690124399999997e-12 2.523245248199999816e-13 7.137587747200000443e-01 1.264481895700000046e-02 8.576437159200000432e-08 4.229354632099999813e-05 1.585062765999999903e-06 2.888675510800000034e-05
1.100788585599999925e+00 3.380431086599999801e-01 1.013250000000000000e+05 1.513498290400000087e+03 1.773079245300000035e-03 5.002083246800000103e-06 1.982121162500000020e-05 1.452149327900000009e-01 6.091849465199999925e-05 4.979647605700000118e-02 2.600118338099999824e-04 2.020207359699999908e-05 5.228187789799999620e-12 1.524769795799999991e-09 7.810721003899999488e-07 8.246209636000000573e-08 6.890487064300000481e-04 2.090499427399999943e-02 4.129310912499999792e-02 4.713448031800000423e-03 8.303475454299999903e-06 2.632329307799999990e-03 4.519542967699999991e-07 8.725590978699999923e-06 2.156931999300000014e-04 3.977786083499999781e-09 1.493400553199999948e-04 3.684237344100000036e-06 3.252465485599999838e-03 3.192910346500000082e-05 1.354596716400000098e-03 3.208437953300000000e-06 1.096103888700000056e-03 3.234686720500000084e-07 9.686536833100000779e-12 6.086648487799999642e-12 1.041554665499999910e-12 3.937617519700000292e-12 1.530753892799999882e-10 1.091102579300000062e-09 4.911691880799999895e-11 2.546561304899999929e-08 6.355879187200000121e-12 1.707835922300000039e-14 1.255698992799999927e-09 1.323051157199999932e-12 1.348186611500000069e-11 5.321203520200000153e-12 6.366610150100000155e-13 1.401310793000000011e-11 2.413223317399999828e-12 7.137587687799999969e-01 1.264481895700000046e-02 1.552661413300000037e-07 3.505385964099999699e-05 2.799179526400000169e-06 4.930798907500000321e-05
1.100817882399999892e+00 3.380431086599999801e-01 1.013250000000000000e+05 1.589880745500000103e+03 2.050049676500000084e-03 1.082223731699999922e-05 4.149702973399999723e-05 1.339282362599999998e-01 1.228271741199999886e-04 5.722585708200000204e-02 2.541733535600000237e-04 1.164000194299999947e-05 8.478997010800000389e-11 1.073974859799999952e-08 2.385508678599999812e-06 2.469465633099999741e-07 1.022953638700000063e-03 1.650038693200000031e-02 4.782759668699999855e-02 6.204869834600000231e-03 1.448441976799999947e-05 2.094826267600000038e-03 9.616595719600000659e-07 1.002376062199999931e-05 1.613793363500000042e-04 1.972566010699999932e-08 2.803443916700000061e-04 9.173419090100000417e-06 3.242575813900000058e-03 4.251210805900000302e-05 1.059187187100000052e-03 9.595811761100000165e-06 1.366730852200000049e-03 7.514163740900000202e-07 7.995643279000000357e-11 2.318333391399999931e-11 3.983937282599999888e-12 1.116192414599999945e-11 3.593888548300000157e-10 4.501506777000000200e-09 9.186632073199999967e-11 3.391680437599999882e-08 1.921228218500000033e-11 2.640021290699999827e-13 6.864402447300000124e-09 1.202474831299999985e-11 7.589235639199999934e-11 3.344102121500000064e-11 4.401357615400000285e-12 8.538345850600000275e-11 1.991878991899999953e-11 7.137587585100000354e-01 1.264481895700000046e-02 2.292984249499999886e-07 2.271838185099999953e-05 4.521018286400000348e-06 7.278837958799999760e-05
1.100833507399999966e+00 3.380431086599999801e-01 1.013250000000000000e+05 1.670590167900000097e+03 2.312565553599999976e-03 2.374517121299999891e-05 8.750538992099999842e-05 1.218464290299999947e-01 2.558455814700000123e-04 6.494177937200000528e-02 2.394114296300000081e-04 7.099875549499999863e-06 1.334420894900000053e-09 7.174264403900000576e-08 6.793475366099999916e-06 7.076179569199999947e-07 1.383689351900000038e-03 1.223293657699999967e-02 5.472747554900000283e-02 8.033424305399999507e-03 2.471737928099999957e-05 1.632884315299999896e-03 2.039786131199999855e-06 1.031692462599999961e-05 1.101615862800000027e-04 8.925425931700000218e-08 4.759837491100000237e-04 1.994505991199999926e-05 2.843849688899999836e-03 4.632626411400000152e-05 6.772634089700000064e-04 2.523185348000000128e-05 1.517909126299999984e-03 1.581447668599999945e-06 6.268555355299999590e-10 9.819612339900000222e-11 1.682458400299999958e-11 3.146036531699999752e-11 8.510940980500000488e-10 1.867514149100000088e-08 1.653470052399999918e-10 4.295180293599999688e-08 6.081259889799999902e-11 3.910466920499999980e-12 3.536199987400000033e-08 9.635413225199999469e-11 3.915466797999999844e-10 1.939597962200000125e-10 2.888221425600000143e-11 4.982664185000000380e-10 1.531399560399999997e-10 7.137587297099999839e-01 1.264481895700000046e-02 2.575739836999999840e-07 1.043114725600000028e-05 6.546616327200000325e-06 9.133458323499999906e-05
